time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,q_w,q_x,q_y,q_z,cmd_thrust,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,x_ref,y_ref,z_ref,yaw_ref
287.862994,-1.511964,0.032631,-3.006909,0.027699,-0.059733,-0.016566,0.006355,-0.004067,-9.802044,0.007067,-0.023179,-0.002053,0.005954,-0.022060,-0.001412,0.704187,-0.001272,0.001183,0.710012,-0.728080,0.004807,-0.018298,-0.001438,0.000000,-1.500000,-3.000000,0.000000
287.882987,-1.511601,0.031700,-3.007178,0.027788,-0.060443,-0.016546,0.001927,0.004943,-9.792904,0.006024,-0.022981,-0.001739,0.005680,-0.023375,-0.002709,0.704200,-0.001109,0.001089,0.710000,-0.728024,0.004765,-0.017926,-0.001431,0.000000,-1.500000,-3.000000,0.000000
287.903013,-1.511065,0.030308,-3.007586,0.027990,-0.061449,-0.016403,0.010011,-0.000019,-9.788424,0.004688,-0.022792,-0.001341,0.004050,-0.023081,-0.002188,0.704217,-0.000868,0.000939,0.709984,-0.727945,0.004795,-0.017308,-0.001421,0.000000,-1.500000,-3.000000,0.000000
287.923020,-1.510725,0.029399,-3.007860,0.028057,-0.062013,-0.016284,0.000430,-0.001756,-9.797350,0.007244,-0.022952,-0.002077,0.006919,-0.023137,-0.001944,0.704231,-0.000703,0.000844,0.709970,-0.727900,0.004860,-0.016763,-0.001415,0.000000,-1.500000,-3.000000,0.000000
287.943018,-1.510212,0.028047,-3.008257,0.028104,-0.062706,-0.016060,-0.000473,0.006080,-9.799726,0.006550,-0.020661,-0.001766,0.006068,-0.020290,-0.001087,0.704252,-0.000459,0.000719,0.709949,-0.727831,0.004570,-0.015963,-0.001403,0.000000,-1.500000,-3.000000,0.000000
287.963020,-1.509865,0.027144,-3.008527,0.028113,-0.063109,-0.016025,0.013358,-0.003427,-9.786702,0.007025,-0.020413,-0.000933,0.005470,-0.020870,-0.001112,0.704259,-0.000305,0.000642,0.709943,-0.727782,0.004392,-0.015589,-0.001398,0.000000,-1.500000,-3.000000,0.000000
287.983028,-1.509332,0.025837,-3.008917,0.028207,-0.063380,-0.015777,0.005830,-0.002275,-9.785028,0.005992,-0.020217,-0.001892,0.005304,-0.019119,-0.003257,0.704276,-0.000076,0.000517,0.709926,-0.727714,0.004288,-0.014689,-0.001390,0.000000,-1.500000,-3.000000,0.000000
288.003012,-1.508788,0.024526,-3.009317,0.028135,-0.063787,-0.015513,0.000929,0.007189,-9.784124,0.004922,-0.017533,-0.000707,0.004647,-0.017417,-0.001175,0.704295,0.000127,0.000406,0.709907,-0.727650,0.004172,-0.013999,-0.001378,0.000000,-1.500000,-3.000000,0.000000
288.022989,-1.508419,0.023647,-3.009586,0.028089,-0.064047,-0.015329,0.001861,0.005949,-9.789827,0.006048,-0.017266,-0.001310,0.006544,-0.016734,-0.002422,0.704305,0.000262,0.000343,0.709897,-0.727611,0.004057,-0.013688,-0.001373,0.000000,-1.500000,-3.000000,0.000000
288.042988,-1.507875,0.022336,-3.009988,0.028016,-0.064126,-0.014966,0.009131,0.001624,-9.784678,0.004055,-0.015702,-0.001867,0.004357,-0.015545,-0.002268,0.704323,0.000449,0.000252,0.709879,-0.727570,0.003902,-0.013392,-0.001367,0.000000,-1.500000,-3.000000,0.000000
288.062990,-1.507511,0.021462,-3.010252,0.027985,-0.064277,-0.014803,0.000698,-0.006807,-9.785990,0.003984,-0.016653,-0.002310,0.004663,-0.016528,-0.001140,0.704337,0.000568,0.000182,0.709865,-0.727518,0.003864,-0.012934,-0.001357,0.000000,-1.500000,-3.000000,0.000000
288.082988,-1.506970,0.020207,-3.010591,0.027890,-0.064244,-0.014500,0.004592,0.006401,-9.789918,0.004553,-0.014502,-0.001155,0.004978,-0.014466,-0.002080,0.704351,0.000744,0.000090,0.709851,-0.727482,0.003933,-0.012583,-0.001351,0.000000,-1.500000,-3.000000,0.000000
288.103016,-1.506609,0.019391,-3.010797,0.027863,-0.064168,-0.014152,0.007345,-0.001251,-9.787741,0.005560,-0.013294,-0.001446,0.005124,-0.012807,-0.001106,0.704363,0.000852,0.000044,0.709840,-0.727444,0.003832,-0.012120,-0.001342,0.000000,-1.500000,-3.000000,0.000000
288.123012,-1.506069,0.018198,-3.011088,0.027751,-0.063943,-0.013691,0.007934,-0.001428,-9.781710,0.004506,-0.014449,-0.001340,0.004688,-0.014348,-0.001537,0.704377,0.001014,-0.000039,0.709826,-0.727428,0.003757,-0.011837,-0.001337,0.000000,-1.500000,-3.000000,0.000000
288.143012,-1.505714,0.017440,-3.011266,0.027720,-0.063739,-0.013363,0.004701,-0.002168,-9.785648,0.005581,-0.014864,-0.002120,0.005089,-0.013299,-0.002548,0.704389,0.001129,-0.000098,0.709813,-0.727409,0.003790,-0.011133,-0.001328,0.000000,-1.500000,-3.000000,0.000000
288.162998,-1.505184,0.016329,-3.011496,0.027564,-0.063321,-0.012872,0.007577,-0.001203,-9.775541,0.003775,-0.011940,-0.001693,0.003835,-0.011472,-0.002492,0.704404,0.001276,-0.000175,0.709798,-0.727400,0.003739,-0.010649,-0.001322,0.000000,-1.500000,-3.000000,0.000000
288.182992,-1.504844,0.015631,-3.011639,0.027466,-0.062940,-0.012438,0.004291,-0.001905,-9.772915,0.003125,-0.010585,-0.001425,0.003409,-0.009956,-0.002259,0.704417,0.001364,-0.000221,0.709785,-0.727404,0.003751,-0.009963,-0.001312,0.000000,-1.500000,-3.000000,0.000000
288.203045,-1.504312,0.014650,-3.011833,0.027257,-0.062304,-0.011815,0.003901,-0.001548,-9.777361,0.005314,-0.011711,-0.002254,0.005688,-0.011693,-0.002147,0.704434,0.001498,-0.000281,0.709768,-0.727412,0.003786,-0.009606,-0.001306,0.000000,-1.500000,-3.000000,0.000000
288.223014,-1.503948,0.014014,-3.011954,0.027110,-0.061812,-0.011382,0.000766,0.007641,-9.784754,0.005616,-0.012353,-0.001439,0.005189,-0.012108,-0.001448,0.704439,0.001600,-0.000324,0.709763,-0.727427,0.003686,-0.008727,-0.001300,0.000000,-1.500000,-3.000000,0.000000
288.243016,-1.503403,0.013122,-3.012111,0.026806,-0.060958,-0.010824,0.010583,0.006220,-9.778524,0.004881,-0.011309,-0.001474,0.005129,-0.011139,-0.001394,0.704451,0.001748,-0.000391,0.709750,-0.727432,0.003516,-0.008027,-0.001295,0.000000,-1.500000,-3.000000,0.000000
288.263092,-1.503049,0.012537,-3.012213,0.026673,-0.060440,-0.010387,0.005174,-0.003294,-9.769407,0.002962,-0.010208,-0.000644,0.003696,-0.008994,-0.001445,0.704455,0.001829,-0.000432,0.709746,-0.727452,0.003431,-0.006987,-0.001289,0.000000,-1.500000,-3.000000,0.000000
288.282993,-1.502531,0.011675,-3.012361,0.026497,-0.059516,-0.009694,0.009126,0.001178,-9.773604,0.004469,-0.007626,-0.002173,0.004518,-0.007987,-0.002218,0.704472,0.001933,-0.000472,0.709729,-0.727472,0.003483,-0.006414,-0.001286,0.000002,-1.500000,-3.000000,0.000000
288.303016,-1.502205,0.011107,-3.012466,0.026230,-0.058871,-0.009295,0.006386,-0.000377,-9.774612,0.004224,-0.010035,-0.001867,0.003326,-0.009579,-0.001398,0.704482,0.002014,-0.000502,0.709719,-0.727496,0.003425,-0.005792,-0.001277,0.000007,-1.500000,-3.000000,0.000000
288.323039,-1.501900,0.010546,-3.012588,0.025973,-0.058236,-0.009030,0.001742,0.000933,-9.786274,0.004328,-0.009588,-0.000589,0.003532,-0.009127,-0.001717,0.704487,0.002095,-0.000537,0.709714,-0.727504,0.003264,-0.005266,-0.001273,0.000019,-1.500000,-3.000000,0.000000
288.342991,-1.501473,0.009713,-3.012805,0.025620,-0.057231,-0.008649,0.001815,-0.000488,-9.779984,0.004315,-0.007051,-0.000751,0.003016,-0.006052,-0.000616,0.704493,0.002203,-0.000577,0.709707,-0.727488,0.003021,-0.004473,-0.001270,0.000040,-1.500000,-3.000000,0.000000
288.363018,-1.501073,0.008894,-3.013041,0.025125,-0.056174,-0.008184,0.002203,0.001273,-9.787241,0.004671,-0.004846,-0.000848,0.004753,-0.005114,-0.000843,0.704502,0.002287,-0.000588,0.709698,-0.727486,0.002830,-0.004273,-0.001269,0.000073,-1.500000,-3.000000,0.000000
288.382996,-1.500824,0.008358,-3.013214,0.024815,-0.055516,-0.008017,0.002976,0.010673,-9.780474,0.003850,-0.006258,-0.000868,0.003050,-0.005538,-0.001358,0.704506,0.002349,-0.000603,0.709694,-0.727461,0.002361,-0.004065,-0.001265,0.000120,-1.500000,-3.000000,0.000000
288.402991,-1.500595,0.007827,-3.013380,0.024361,-0.054777,-0.007675,0.005685,0.001080,-9.787656,0.003313,-0.006170,-0.001578,0.003283,-0.004554,0.000192,0.704513,0.002404,-0.000622,0.709687,-0.727452,0.002081,-0.004005,-0.001264,0.000184,-1.500000,-3.000000,0.000000
288.422990,-1.500278,0.007038,-3.013618,0.023837,-0.053692,-0.007292,-0.001889,0.002999,-9.779156,0.004054,-0.004710,-0.001475,0.004145,-0.004000,-0.001736,0.704519,0.002479,-0.000635,0.709681,-0.727435,0.001662,-0.003806,-0.001262,0.000267,-1.500000,-3.000000,0.000000
288.443015,-1.500008,0.006259,-3.013765,0.023142,-0.052671,-0.006880,0.001043,-0.001543,-9.788816,0.003245,-0.005330,-0.000846,0.002930,-0.005122,-0.001657,0.704526,0.002552,-0.000648,0.709673,-0.727430,0.001224,-0.004238,-0.001261,0.000371,-1.500000,-3.000000,0.000000
288.462996,-1.499843,0.005734,-3.013843,0.022773,-0.051995,-0.006548,0.004504,-0.002331,-9.779028,0.002230,-0.004786,-0.001706,0.002831,-0.004942,-0.001965,0.704534,0.002595,-0.000664,0.709666,-0.727445,0.000718,-0.004056,-0.001258,0.000498,-1.500000,-3.000000,0.000000
288.482997,-1.499690,0.005206,-3.013923,0.022395,-0.051230,-0.006211,0.002948,-0.002461,-9.769791,0.001689,-0.005081,-0.001745,0.002628,-0.004300,-0.002662,0.704542,0.002639,-0.000683,0.709657,-0.727455,0.000439,-0.004296,-0.001255,0.000651,-1.500000,-3.000000,0.000000
288.503014,-1.499470,0.004430,-3.014037,0.021758,-0.050180,-0.005632,0.007639,0.005790,-9.773115,0.002381,-0.004226,-0.000635,0.001590,-0.004685,-0.001871,0.704553,0.002702,-0.000701,0.709646,-0.727482,-0.000025,-0.004791,-0.001250,0.000832,-1.500000,-3.000000,0.000000
288.522992,-1.499324,0.003920,-3.014095,0.021281,-0.049374,-0.005228,-0.001819,-0.000202,-9.774776,0.002062,-0.005665,-0.001687,0.001616,-0.004945,-0.001862,0.704561,0.002745,-0.000721,0.709638,-0.727498,-0.000365,-0.005208,-0.001250,0.001043,-1.500000,-3.000000,0.000000
288.543028,-1.499140,0.003127,-3.014191,0.020540,-0.048271,-0.004651,0.002599,0.008121,-9.781343,-0.000138,-0.005010,-0.002163,-0.001543,-0.004463,-0.000851,0.704576,0.002801,-0.000755,0.709622,-0.727527,-0.000887,-0.005088,-0.001243,0.001286,-1.500000,-3.000000,0.000000
288.562995,-1.499015,0.002603,-3.014236,0.020051,-0.047512,-0.004359,-0.002150,0.004002,-9.770578,-0.001081,-0.004789,-0.000829,0.000182,-0.005681,-0.001035,0.704580,0.002825,-0.000789,0.709619,-0.727547,-0.001044,-0.005584,-0.001241,0.001564,-1.500000,-3.000000,0.000000
288.583155,-1.498881,0.001825,-3.014308,0.019351,-0.046505,-0.003929,0.003427,0.002387,-9.783833,-0.000841,-0.005115,-0.001255,-0.000130,-0.005991,-0.001308,0.704589,0.002874,-0.000836,0.709610,-0.727573,-0.001338,-0.005985,-0.001238,0.001877,-1.500000,-3.000000,0.000000
288.602993,-1.498765,0.001055,-3.014377,0.018670,-0.045396,-0.003434,-0.002077,-0.007817,-9.777082,-0.000306,-0.004073,-0.001086,-0.000206,-0.004232,-0.001284,0.704600,0.002916,-0.000877,0.709598,-0.727585,-0.001526,-0.006643,-0.001237,0.002228,-1.500000,-3.000000,0.000000
288.622992,-1.498690,0.000548,-3.014431,0.018266,-0.044679,-0.003214,0.005953,0.002650,-9.779952,-0.001198,-0.006157,-0.000968,-0.001844,-0.006278,-0.003201,0.704606,0.002946,-0.000916,0.709593,-0.727611,-0.001786,-0.007793,-0.001234,0.002620,-1.500000,-3.000000,0.000000
288.643018,-1.498622,-0.000135,-3.014526,0.017609,-0.043414,-0.002856,0.011659,0.004189,-9.782719,-0.002037,-0.006648,-0.001514,-0.001794,-0.006475,-0.001471,0.704618,0.002989,-0.000992,0.709579,-0.727618,-0.001881,-0.007863,-0.001230,0.003053,-1.500000,-3.000000,0.000000
288.663063,-1.498581,-0.000561,-3.014596,0.017198,-0.042678,-0.002651,-0.002612,-0.006119,-9.782102,0.000122,-0.007060,-0.001959,0.000038,-0.007528,-0.001737,0.704627,0.003024,-0.001031,0.709571,-0.727628,-0.002044,-0.008205,-0.001226,0.003530,-1.500000,-3.000000,0.000000
288.682995,-1.498546,-0.000962,-3.014651,0.016793,-0.041806,-0.002388,0.002437,0.001115,-9.787121,0.000180,-0.008849,-0.001931,-0.002253,-0.007892,-0.001558,0.704637,0.003074,-0.001076,0.709560,-0.727632,-0.002309,-0.008792,-0.001222,0.004052,-1.500000,-3.000000,0.000000
288.703031,-1.498526,-0.001500,-3.014710,0.016052,-0.040532,-0.002066,0.008848,0.003870,-9.781633,-0.002103,-0.007335,-0.000367,-0.002272,-0.008607,-0.001932,0.704644,0.003126,-0.001156,0.709553,-0.727648,-0.002576,-0.009620,-0.001219,0.004622,-1.500000,-3.000000,0.000000
288.722995,-1.498522,-0.001837,-3.014751,0.015597,-0.039579,-0.001835,0.001542,-0.003774,-9.787580,-0.001200,-0.009591,-0.000825,-0.000463,-0.009529,-0.002469,0.704651,0.003171,-0.001217,0.709546,-0.727662,-0.002787,-0.010151,-0.001217,0.005240,-1.500000,-3.000000,0.000000
288.743022,-1.498552,-0.002215,-3.014796,0.014905,-0.038153,-0.001503,0.000418,0.001753,-9.773817,-0.002106,-0.008570,-0.001833,-0.001469,-0.008520,-0.001558,0.704663,0.003243,-0.001304,0.709534,-0.727680,-0.003176,-0.010041,-0.001213,0.005908,-1.500000,-3.000000,0.000000
288.763047,-1.498567,-0.002439,-3.014807,0.014412,-0.037231,-0.001230,0.006393,0.001831,-9.791388,-0.001763,-0.010055,-0.001793,-0.002533,-0.010189,-0.001000,0.704671,0.003291,-0.001364,0.709525,-0.727699,-0.003439,-0.010569,-0.001210,0.006629,-1.500000,-3.000000,0.000000
288.783000,-1.498579,-0.002729,-3.014806,0.013766,-0.035605,-0.000877,-0.005796,-0.001291,-9.789398,-0.003636,-0.010780,-0.001260,-0.003340,-0.010733,-0.000850,0.704678,0.003360,-0.001487,0.709518,-0.727729,-0.003570,-0.009311,-0.001205,0.007403,-1.500000,-3.000000,0.000000
288.802996,-1.498574,-0.002888,-3.014816,0.013346,-0.034645,-0.000652,-0.002559,0.001248,-9.791399,-0.003994,-0.009694,-0.001009,-0.004091,-0.008241,-0.002260,0.704681,0.003399,-0.001565,0.709514,-0.727749,-0.003576,-0.010607,-0.001205,0.008232,-1.500000,-3.000000,0.000000
288.823023,-1.498557,-0.003126,-3.014831,0.012810,-0.033051,-0.000419,0.004682,0.002306,-9.787619,-0.004248,-0.009651,-0.001178,-0.003445,-0.009848,-0.001676,0.704693,0.003449,-0.001683,0.709502,-0.727767,-0.003439,-0.009506,-0.001198,0.009117,-1.500000,-3.000000,0.000000
288.842996,-1.498529,-0.003244,-3.014844,0.012509,-0.031896,-0.000275,-0.000001,0.005848,-9.795441,-0.003900,-0.010930,-0.001111,-0.004567,-0.011158,-0.001638,0.704700,0.003490,-0.001763,0.709495,-0.727781,-0.003330,-0.011027,-0.001197,0.010061,-1.500000,-3.000000,0.000000
288.863021,-1.498483,-0.003397,-3.014874,0.012082,-0.030132,-0.000124,0.001722,-0.003867,-9.788788,-0.004786,-0.011096,-0.002058,-0.004376,-0.011048,-0.002161,0.704713,0.003547,-0.001894,0.709482,-0.727794,-0.003040,-0.010752,-0.001193,0.011064,-1.500000,-3.000000,0.000000
288.882998,-1.498436,-0.003502,-3.014923,0.011627,-0.028312,0.000050,-0.000537,0.004358,-9.796885,-0.003103,-0.010442,-0.002024,-0.002909,-0.010719,-0.002356,0.704724,0.003609,-0.002017,0.709470,-0.727796,-0.002783,-0.010122,-0.001189,0.012127,-1.500000,-3.000000,0.000000
288.903023,-1.498391,-0.003512,-3.014922,0.011412,-0.026951,0.000207,-0.003749,0.005479,-9.787302,-0.003419,-0.009591,-0.001912,-0.002716,-0.010093,-0.002372,0.704732,0.003652,-0.002096,0.709461,-0.727809,-0.002573,-0.010916,-0.001185,0.013252,-1.500000,-3.000000,0.000000
288.923024,-1.498341,-0.003519,-3.014916,0.011244,-0.025706,0.000375,0.002752,0.002686,-9.782990,-0.003876,-0.009652,-0.000955,-0.003423,-0.009621,-0.002206,0.704737,0.003690,-0.002175,0.709456,-0.727823,-0.002402,-0.010324,-0.001180,0.014441,-1.500000,-3.000000,0.000000
288.943021,-1.498250,-0.003450,-3.014863,0.010939,-0.023769,0.000610,0.002107,0.003141,-9.799148,-0.003432,-0.010449,-0.000887,-0.003055,-0.010784,-0.001491,0.704746,0.003748,-0.002293,0.709446,-0.727858,-0.001960,-0.011338,-0.001178,0.015693,-1.500000,-3.000000,0.000000
288.963022,-1.498158,-0.003320,-3.014784,0.010687,-0.021723,0.000787,0.002382,-0.002207,-9.801156,-0.001726,-0.011377,-0.000837,-0.001698,-0.011484,-0.001555,0.704753,0.003823,-0.002413,0.709438,-0.727873,-0.001700,-0.010707,-0.001176,0.017012,-1.500000,-3.000000,0.000000
288.983003,-1.498094,-0.003211,-3.014717,0.010516,-0.020346,0.000886,-0.002555,0.001498,-9.799337,-0.002506,-0.010773,-0.000851,-0.002446,-0.010261,-0.001818,0.704758,0.003871,-0.002493,0.709433,-0.727911,-0.001437,-0.011635,-0.001175,0.018397,-1.500000,-3.000000,0.000000
289.003021,-1.497971,-0.002984,-3.014606,0.010444,-0.018224,0.001049,-0.003727,0.001755,-9.795282,-0.001066,-0.010898,-0.000187,-0.001520,-0.011125,-0.000223,0.704758,0.003949,-0.002605,0.709432,-0.727934,-0.001200,-0.010947,-0.001173,0.019850,-1.500000,-3.000000,0.000000
289.023030,-1.497883,-0.002805,-3.014539,0.010355,-0.016843,0.001191,0.000403,-0.003262,-9.790551,-0.001711,-0.010973,-0.000821,-0.002189,-0.009850,-0.002607,0.704762,0.004000,-0.002683,0.709427,-0.727978,-0.000859,-0.012041,-0.001176,0.021371,-1.500000,-3.000000,0.000000
289.043023,-1.497743,-0.002498,-3.014414,0.010278,-0.014664,0.001418,-0.006990,0.004339,-9.801880,-0.001327,-0.010289,-0.001871,-0.001630,-0.010161,-0.002033,0.704772,0.004071,-0.002790,0.709417,-0.728006,-0.000548,-0.012876,-0.001176,0.022963,-1.500000,-3.000000,0.000000
289.062998,-1.497651,-0.002239,-3.014325,0.010188,-0.013179,0.001503,0.000073,0.007174,-9.790533,-0.001078,-0.011257,-0.000936,-0.001648,-0.010876,-0.001273,0.704776,0.004126,-0.002867,0.709412,-0.728050,-0.000205,-0.011076,-0.001171,0.024625,-1.500000,-3.000000,0.000000
289.082998,-1.497500,-0.001846,-3.014194,0.010097,-0.010941,0.001691,0.005297,0.000056,-9.799662,-0.001538,-0.010147,-0.001894,-0.001530,-0.010259,-0.001852,0.704783,0.004197,-0.002976,0.709405,-0.728085,-0.000009,-0.011923,-0.001172,0.026359,-1.500000,-3.000000,0.000000
289.102998,-1.497413,-0.001546,-3.014126,0.010165,-0.009329,0.001748,0.000396,0.004162,-9.799420,-0.001156,-0.010912,-0.001232,-0.001069,-0.010544,-0.001029,0.704787,0.004249,-0.003052,0.709399,-0.728123,0.000514,-0.011689,-0.001171,0.028166,-1.500000,-3.000000,0.000000
289.123025,-1.497289,-0.001072,-3.014029,0.010129,-0.006961,0.001926,-0.004468,-0.003266,-9.796158,-0.000458,-0.009771,-0.001066,-0.000099,-0.009596,-0.001486,0.704792,0.004328,-0.003156,0.709394,-0.728163,0.000866,-0.011418,-0.001170,0.030046,-1.500000,-3.000000,0.000000
289.143056,-1.497222,-0.000730,-3.013988,0.010103,-0.005307,0.002068,0.003513,-0.003218,-9.794365,-0.001578,-0.011401,-0.001580,-0.001982,-0.011216,-0.001970,0.704797,0.004384,-0.003232,0.709388,-0.728184,0.001039,-0.012448,-0.001171,0.032001,-1.500000,-3.000000,0.000000
289.163000,-1.497168,-0.000161,-3.014001,0.010038,-0.002805,0.002018,-0.004739,0.004282,-9.794005,-0.001349,-0.011151,-0.000794,-0.001669,-0.010717,-0.000561,0.704803,0.004468,-0.003345,0.709381,-0.728205,0.001265,-0.015323,-0.001172,0.034030,-1.500000,-3.000000,0.000000
289.183006,-1.497140,0.000243,-3.014031,0.009992,-0.001086,0.002101,0.004564,0.001490,-9.791626,-0.002681,-0.010423,-0.000290,-0.000919,-0.010857,-0.001065,0.704801,0.004516,-0.003422,0.709382,-0.728200,0.001497,-0.013152,-0.001171,0.036136,-1.500000,-3.000000,0.000000
289.202999,-1.497182,0.000697,-3.014082,0.009922,0.000741,0.002218,0.000746,-0.008901,-9.801668,-0.000675,-0.012182,-0.001426,0.002138,-0.011976,-0.002003,0.704805,0.004578,-0.003495,0.709378,-0.728204,0.001598,-0.014249,-0.001173,0.038318,-1.500000,-3.000000,0.000000
289.222998,-1.497255,0.001393,-3.014142,0.009764,0.003458,0.002280,-0.002021,-0.009444,-9.799028,0.003451,-0.013487,-0.001626,0.003736,-0.012140,-0.002032,0.704815,0.004710,-0.003590,0.709367,-0.728200,0.001366,-0.013714,-0.001170,0.040578,-1.500000,-3.000000,0.000000
289.243005,-1.497368,0.002105,-3.014179,0.009635,0.006060,0.002382,-0.007555,-0.003631,-9.796940,0.003241,-0.014769,-0.001819,0.003399,-0.015304,-0.001888,0.704827,0.004856,-0.003685,0.709353,-0.728203,0.000884,-0.014742,-0.001166,0.042915,-1.500000,-3.000000,0.000000
289.263001,-1.497496,0.002567,-3.014196,0.009566,0.007828,0.002446,0.004906,-0.004746,-9.795570,0.002031,-0.014675,0.000291,0.003467,-0.013757,-0.000892,0.704825,0.004953,-0.003755,0.709354,-0.728218,0.000198,-0.016412,-0.001163,0.045331,-1.500000,-3.000000,0.000000
289.283000,-1.497610,0.003042,-3.014205,0.009417,0.009637,0.002549,-0.007855,0.004615,-9.798630,0.002567,-0.014322,-0.000625,0.001458,-0.013396,-0.001047,0.704826,0.005051,-0.003818,0.709352,-0.728230,-0.000541,-0.016113,-0.001163,0.047826,-1.500000,-3.000000,0.000000
289.303007,-1.497836,0.003764,-3.014228,0.009090,0.012309,0.002611,-0.005889,-0.001062,-9.802242,0.002514,-0.014843,-0.001012,0.000761,-0.014672,-0.001631,0.704832,0.005192,-0.003919,0.709345,-0.728238,-0.001105,-0.017413,-0.001160,0.050401,-1.500000,-3.000000,0.000000
289.323001,-1.498075,0.004512,-3.014254,0.008724,0.015016,0.002622,-0.006617,0.002319,-9.799851,0.000362,-0.014885,-0.001348,0.000836,-0.014513,-0.002120,0.704837,0.005327,-0.004044,0.709337,-0.728240,-0.001604,-0.016505,-0.001155,0.053056,-1.500000,-3.000000,0.000000
289.343027,-1.498233,0.005029,-3.014272,0.008460,0.016853,0.002656,-0.011190,-0.001478,-9.804501,-0.000062,-0.015843,-0.000632,-0.000057,-0.016418,-0.000868,0.704840,0.005418,-0.004130,0.709334,-0.728251,-0.002257,-0.016186,-0.001150,0.055791,-1.500000,-3.000000,0.000000
289.363003,-1.498490,0.005829,-3.014314,0.008075,0.019595,0.002697,-0.012111,0.000624,-9.803446,-0.002803,-0.016796,-0.001722,-0.003006,-0.016630,-0.001954,0.704849,0.005542,-0.004287,0.709322,-0.728253,-0.002597,-0.017540,-0.001147,0.058608,-1.500000,-3.000000,0.000000
289.383005,-1.498660,0.006383,-3.014342,0.007784,0.021523,0.002761,-0.001741,0.003443,-9.798058,-0.000712,-0.015677,-0.000510,-0.001316,-0.016120,-0.001296,0.704854,0.005625,-0.004384,0.709317,-0.728257,-0.002934,-0.017225,-0.001138,0.061506,-1.500000,-3.000000,0.000000
289.403031,-1.498956,0.007275,-3.014377,0.007414,0.024513,0.002853,-0.010351,0.004523,-9.801319,-0.002274,-0.015788,-0.001382,-0.001895,-0.015546,-0.001958,0.704862,0.005748,-0.004535,0.709307,-0.728270,-0.003309,-0.021160,-0.001137,0.064485,-1.500000,-3.000000,0.000000
289.423042,-1.499156,0.007892,-3.014395,0.007265,0.026487,0.002858,-0.014393,0.008672,-9.796560,-0.002944,-0.016806,-0.000223,-0.002059,-0.016986,-0.001534,0.704862,0.005826,-0.004640,0.709305,-0.728274,-0.003631,-0.018368,-0.001129,0.067547,-1.500000,-3.000000,0.000000
